modal,hora_pedido,dt,Ano,Mês,Dia,hora,Dia da Semana,Parte do dia,Bairro,Cidade,País
CAR,2020-11-16 16:21:11.641,2020-11-16,2020,Novembro,16,16,Segunda-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-16 09:26:48.962,2020-11-16,2020,Novembro,16,9,Segunda-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-16 16:45:20.843,2020-11-16,2020,Novembro,16,16,Segunda-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-16 11:14:40.386,2020-11-16,2020,Novembro,16,11,Segunda-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-16 17:31:44.089,2020-11-16,2020,Novembro,16,17,Segunda-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-11-16 13:45:13.150,2020-11-16,2020,Novembro,16,13,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-16 09:08:24.975,2020-11-16,2020,Novembro,16,9,Segunda-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-16 08:56:18.585,2020-11-16,2020,Novembro,16,8,Segunda-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-16 13:31:03.986,2020-11-16,2020,Novembro,16,13,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-16 13:36:34.617,2020-11-16,2020,Novembro,16,13,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-16 13:08:22.796,2020-11-16,2020,Novembro,16,13,Segunda-feira,Tarde, Vila Redenção, GOIANIA, Brazil
CAR,2021-03-03 09:58:55.699,2021-03-03,2021,Março,3,9,Quarta-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2021-03-03 18:05:38.818,2021-03-03,2021,Março,3,18,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-12 16:27:20.921,2020-11-12,2020,Novembro,12,16,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-12 13:18:30.452,2020-11-12,2020,Novembro,12,13,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-12 15:49:47.428,2020-11-12,2020,Novembro,12,15,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-12 20:34:32.021,2020-11-12,2020,Novembro,12,20,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-12 20:38:01.746,2020-11-12,2020,Novembro,12,20,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-12 22:37:15.264,2020-11-12,2020,Novembro,12,22,Quinta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-12 22:50:38.075,2020-11-12,2020,Novembro,12,22,Quinta-feira,Noite, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-12 18:14:59.131,2020-11-12,2020,Novembro,12,18,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-12 13:17:12.909,2020-11-12,2020,Novembro,12,13,Quinta-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-12 13:05:13.134,2020-11-12,2020,Novembro,12,13,Quinta-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-12 18:02:31.369,2020-11-12,2020,Novembro,12,18,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-28 14:50:22.263,2020-11-28,2020,Novembro,28,14,Sábado,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-28 12:32:17.597,2020-11-28,2020,Novembro,28,12,Sábado,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-28 12:39:12.017,2020-11-28,2020,Novembro,28,12,Sábado,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-28 14:52:08.236,2020-11-28,2020,Novembro,28,14,Sábado,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-04-12 16:27:15.989,2021-04-12,2021,Abril,12,16,Segunda-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-02-25 10:47:25.491,2021-02-25,2021,Fevereiro,25,10,Quinta-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2021-02-25 11:43:47.063,2021-02-25,2021,Fevereiro,25,11,Quinta-feira,Manhã, JARDIM NOVO MUNDO, GOIANIA, Brazil
CAR,2021-02-25 18:23:30.887,2021-02-25,2021,Fevereiro,25,18,Quinta-feira,Noite, Jardim Goiás, GOIANIA, Brazil
CAR,2021-02-25 16:40:08.775,2021-02-25,2021,Fevereiro,25,16,Quinta-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-10-19 10:47:16.607,2020-10-19,2020,Outubro,19,10,Segunda-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2020-10-19 09:15:36.445,2020-10-19,2020,Outubro,19,9,Segunda-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2020-10-19 10:52:51.574,2020-10-19,2020,Outubro,19,10,Segunda-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 16:44:28.066,2020-10-19,2020,Outubro,19,16,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 20:49:55.674,2020-10-19,2020,Outubro,19,20,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 10:10:18.000,2020-10-19,2020,Outubro,19,10,Segunda-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 10:51:21.175,2020-10-19,2020,Outubro,19,10,Segunda-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 17:38:28.102,2020-10-19,2020,Outubro,19,17,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 19:05:40.103,2020-10-19,2020,Outubro,19,19,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 19:41:37.383,2020-10-19,2020,Outubro,19,19,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 19:31:16.985,2020-10-19,2020,Outubro,19,19,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 13:51:29.189,2020-10-19,2020,Outubro,19,13,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-19 11:10:51.334,2020-10-19,2020,Outubro,19,11,Segunda-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-19 10:33:23.148,2020-10-19,2020,Outubro,19,10,Segunda-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-19 15:02:23.148,2020-10-19,2020,Outubro,19,15,Segunda-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-19 10:17:16.621,2020-10-19,2020,Outubro,19,10,Segunda-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2021-01-21 18:39:45.666,2021-01-21,2021,Janeiro,21,18,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-21 23:41:36.558,2021-01-21,2021,Janeiro,21,23,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-21 19:56:25.807,2021-01-21,2021,Janeiro,21,19,Quinta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-21 16:52:52.235,2021-01-21,2021,Janeiro,21,16,Quinta-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-08-03 14:19:38.070,2021-08-03,2021,Agosto,3,14,Terça-feira,Tarde, SETOR BUENO, GOIANIA, Brazil
CAR,2021-08-03 10:35:47.369,2021-08-03,2021,Agosto,3,10,Terça-feira,Manhã, SETOR BUENO, GOIANIA, Brazil
CAR,2021-03-15 19:05:07.750,2021-03-15,2021,Março,15,19,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-03-15 22:42:31.086,2021-03-15,2021,Março,15,22,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-05 15:15:57.260,2020-12-05,2020,Dezembro,5,15,Sábado,Tarde, S.LESTE UNIVERSITARIO, GOIANIA, Brazil
CAR,2020-12-05 16:20:23.857,2020-12-05,2020,Dezembro,5,16,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-05 23:53:04.401,2020-12-05,2020,Dezembro,5,23,Sábado,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-05 10:02:22.023,2020-12-05,2020,Dezembro,5,10,Sábado,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-05 21:06:38.280,2020-12-05,2020,Dezembro,5,21,Sábado,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-05 12:30:43.219,2020-12-05,2020,Dezembro,5,12,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-05 15:31:54.938,2020-12-05,2020,Dezembro,5,15,Sábado,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-12-05 15:28:20.713,2020-12-05,2020,Dezembro,5,15,Sábado,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-12-05 15:52:53.058,2020-12-05,2020,Dezembro,5,15,Sábado,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-07 13:59:11.090,2020-11-07,2020,Novembro,7,13,Sábado,Tarde, Cidade Vera Cruz, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-07 13:57:15.764,2020-11-07,2020,Novembro,7,13,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-07 15:42:08.155,2020-11-07,2020,Novembro,7,15,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-07 16:22:35.366,2020-11-07,2020,Novembro,7,16,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-07 14:27:58.227,2020-11-07,2020,Novembro,7,14,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-07 16:10:37.711,2020-11-07,2020,Novembro,7,16,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-07 12:26:19.287,2020-11-07,2020,Novembro,7,12,Sábado,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-08-04 11:31:01.098,2021-08-04,2021,Agosto,4,11,Quarta-feira,Manhã, Parque Amazônia, GOIANIA, Brazil
CAR,2021-08-04 10:22:48.794,2021-08-04,2021,Agosto,4,10,Quarta-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-09-21 22:43:20.990,2020-09-21,2020,Setembro,21,22,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-27 21:05:00.872,2021-01-27,2021,Janeiro,27,21,Quarta-feira,Noite, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2021-01-27 20:11:58.507,2021-01-27,2021,Janeiro,27,20,Quarta-feira,Noite, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2021-02-21 18:05:06.268,2021-02-21,2021,Fevereiro,21,18,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-21 18:33:29.331,2021-02-21,2021,Fevereiro,21,18,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-21 21:14:59.998,2021-02-21,2021,Fevereiro,21,21,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-28 17:57:28.958,2020-09-28,2020,Setembro,28,17,Segunda-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-14 11:55:08.853,2021-02-14,2021,Fevereiro,14,11,Domingo,Manhã, JARDIM COLORADO, GOIANIA, Brazil
CAR,2021-02-02 10:53:28.198,2021-02-02,2021,Fevereiro,2,10,Terça-feira,Manhã, Setor Novo Horizonte, GOIANIA, Brazil
CAR,2021-02-02 10:00:51.734,2021-02-02,2021,Fevereiro,2,10,Terça-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-02-02 16:32:35.126,2021-02-02,2021,Fevereiro,2,16,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-31 11:08:30.195,2020-12-31,2020,Dezembro,31,11,Quinta-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2021-07-27 13:48:14.911,2021-07-27,2021,Julho,27,13,Terça-feira,Tarde, SETOR MARISTA, GOIANIA, Brazil
CAR,2020-12-22 17:38:16.078,2020-12-22,2020,Dezembro,22,17,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-22 22:09:58.816,2020-12-22,2020,Dezembro,22,22,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-22 15:01:29.356,2020-12-22,2020,Dezembro,22,15,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-22 15:22:52.989,2020-12-22,2020,Dezembro,22,15,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2020-12-22 15:01:00.814,2020-12-22,2020,Dezembro,22,15,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-22 18:22:43.086,2020-12-22,2020,Dezembro,22,18,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-22 12:30:48.162,2020-12-22,2020,Dezembro,22,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-22 11:52:15.354,2020-12-22,2020,Dezembro,22,11,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-22 14:54:41.072,2020-12-22,2020,Dezembro,22,14,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-22 11:45:46.471,2020-12-22,2020,Dezembro,22,11,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-22 18:35:05.255,2020-12-22,2020,Dezembro,22,18,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-22 19:11:33.734,2020-12-22,2020,Dezembro,22,19,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-07 22:03:33.762,2021-02-07,2021,Fevereiro,7,22,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-07 20:05:09.669,2021-02-07,2021,Fevereiro,7,20,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-07 12:23:37.387,2021-02-07,2021,Fevereiro,7,12,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-04-22 22:01:26.694,2021-04-22,2021,Abril,22,22,Quinta-feira,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-07-20 19:09:36.280,2021-07-20,2021,Julho,20,19,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-06 22:27:28.298,2020-12-06,2020,Dezembro,6,22,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-06 13:12:24.870,2020-12-06,2020,Dezembro,6,13,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-06 15:55:13.858,2020-12-06,2020,Dezembro,6,15,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-06 19:22:59.035,2020-12-06,2020,Dezembro,6,19,Domingo,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-06 19:57:25.214,2020-12-06,2020,Dezembro,6,19,Domingo,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-06 15:34:29.336,2020-12-06,2020,Dezembro,6,15,Domingo,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-06 07:09:00.724,2020-12-06,2020,Dezembro,6,7,Domingo,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-26 12:29:50.611,2020-11-26,2020,Novembro,26,12,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-26 12:01:21.075,2020-11-26,2020,Novembro,26,12,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-26 11:53:42.930,2020-11-26,2020,Novembro,26,11,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-26 09:36:02.651,2020-11-26,2020,Novembro,26,9,Quinta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-26 10:22:58.717,2020-11-26,2020,Novembro,26,10,Quinta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-26 10:05:50.763,2020-11-26,2020,Novembro,26,10,Quinta-feira,Manhã, AEROVIARIO, GOIANIA, Brazil
CAR,2020-11-26 15:59:30.391,2020-11-26,2020,Novembro,26,15,Quinta-feira,Tarde, JARDIM SANTO ANTONIO, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-26 12:20:26.438,2020-11-26,2020,Novembro,26,12,Quinta-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-26 12:32:10.045,2020-11-26,2020,Novembro,26,12,Quinta-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-26 08:33:34.978,2020-11-26,2020,Novembro,26,8,Quinta-feira,Manhã, Setor Novo Horizonte, GOIANIA, Brazil
CAR,2021-03-16 11:48:01.692,2021-03-16,2021,Março,16,11,Terça-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-03-16 12:10:16.958,2021-03-16,2021,Março,16,12,Terça-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-03-16 15:07:52.943,2021-03-16,2021,Março,16,15,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-03-16 11:16:58.937,2021-03-16,2021,Março,16,11,Terça-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2021-03-16 15:09:59.349,2021-03-16,2021,Março,16,15,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-03-16 11:17:56.716,2021-03-16,2021,Março,16,11,Terça-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2021-03-16 16:20:49.750,2021-03-16,2021,Março,16,16,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-03-16 12:15:04.614,2021-03-16,2021,Março,16,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-03-16 12:15:43.082,2021-03-16,2021,Março,16,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-03 11:13:43.578,2020-11-03,2020,Novembro,3,11,Terça-feira,Manhã, JARDIM SANTO ANTONIO, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-03 13:30:06.145,2020-11-03,2020,Novembro,3,13,Terça-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-03 13:43:24.500,2020-11-03,2020,Novembro,3,13,Terça-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-03 10:53:18.946,2020-11-03,2020,Novembro,3,10,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-03 11:04:46.322,2020-11-03,2020,Novembro,3,11,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-03 11:03:20.416,2020-11-03,2020,Novembro,3,11,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-03 09:44:34.653,2020-11-03,2020,Novembro,3,9,Terça-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2020-11-03 11:59:21.596,2020-11-03,2020,Novembro,3,11,Terça-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2020-11-03 09:48:24.195,2020-11-03,2020,Novembro,3,9,Terça-feira,Manhã, Bela Vista, GOIANIA, Brazil
CAR,2020-11-03 10:22:40.427,2020-11-03,2020,Novembro,3,10,Terça-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-03 10:46:04.534,2020-11-03,2020,Novembro,3,10,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-03 17:28:20.895,2020-11-03,2020,Novembro,3,17,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-03 16:06:09.474,2020-11-03,2020,Novembro,3,16,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-03 17:50:27.209,2020-11-03,2020,Novembro,3,17,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-22 19:36:56.217,2021-02-22,2021,Fevereiro,22,19,Segunda-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-22 21:16:23.925,2021-02-22,2021,Fevereiro,22,21,Segunda-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-22 19:14:39.356,2021-02-22,2021,Fevereiro,22,19,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-22 23:25:42.590,2021-02-22,2021,Fevereiro,22,23,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-22 18:18:51.410,2021-02-22,2021,Fevereiro,22,18,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-22 22:20:54.114,2021-02-22,2021,Fevereiro,22,22,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-03 12:11:27.164,2020-10-03,2020,Outubro,3,12,Sábado,Tarde, Setor Novo Horizonte, GOIANIA, Brazil
CAR,2020-10-03 15:38:36.551,2020-10-03,2020,Outubro,3,15,Sábado,Tarde, Vila Redenção, GOIANIA, Brazil
CAR,2020-10-03 14:58:34.851,2020-10-03,2020,Outubro,3,14,Sábado,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-03 17:32:33.004,2020-10-03,2020,Outubro,3,17,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-03 13:46:10.930,2020-10-03,2020,Outubro,3,13,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-03 14:49:48.246,2020-10-03,2020,Outubro,3,14,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-10 06:41:35.399,2020-12-10,2020,Dezembro,10,6,Quinta-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-07 13:58:53.220,2020-12-07,2020,Dezembro,7,13,Segunda-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-12-07 13:45:13.552,2020-12-07,2020,Dezembro,7,13,Segunda-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2021-07-15 17:57:57.328,2021-07-15,2021,Julho,15,17,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-07-15 14:04:00.901,2021-07-15,2021,Julho,15,14,Quinta-feira,Tarde, SETOR BUENO, GOIANIA, Brazil
CAR,2021-07-15 15:09:34.196,2021-07-15,2021,Julho,15,15,Quinta-feira,Tarde, SETOR BUENO, GOIANIA, Brazil
CAR,2021-05-04 17:16:21.197,2021-05-04,2021,Maio,4,17,Terça-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-07-06 13:06:08.881,2021-07-06,2021,Julho,6,13,Terça-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-12-20 19:34:04.527,2020-12-20,2020,Dezembro,20,19,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-20 13:16:56.491,2020-12-20,2020,Dezembro,20,13,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-20 17:30:20.743,2020-12-20,2020,Dezembro,20,17,Domingo,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-09 13:20:43.040,2020-12-09,2020,Dezembro,9,13,Quarta-feira,Tarde, VILA BRASILIA, APARECIDA DE GOIANIA, Brazil
CAR,2020-12-09 18:39:10.847,2020-12-09,2020,Dezembro,9,18,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-09 21:31:18.438,2020-12-09,2020,Dezembro,9,21,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-09 11:39:21.665,2020-12-09,2020,Dezembro,9,11,Quarta-feira,Manhã,,,
CAR,2020-12-09 17:16:10.824,2020-12-09,2020,Dezembro,9,17,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 12:05:44.623,2020-12-09,2020,Dezembro,9,12,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 21:14:32.022,2020-12-09,2020,Dezembro,9,21,Quarta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 08:37:45.681,2020-12-09,2020,Dezembro,9,8,Quarta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 20:27:00.987,2020-12-09,2020,Dezembro,9,20,Quarta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 08:56:12.528,2020-12-09,2020,Dezembro,9,8,Quarta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 20:56:44.067,2020-12-09,2020,Dezembro,9,20,Quarta-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 07:53:22.632,2020-12-09,2020,Dezembro,9,7,Quarta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 12:16:16.141,2020-12-09,2020,Dezembro,9,12,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-09 09:51:12.594,2020-12-09,2020,Dezembro,9,9,Quarta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-09 11:28:23.044,2021-02-09,2021,Fevereiro,9,11,Terça-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-02-09 10:31:49.766,2021-02-09,2021,Fevereiro,9,10,Terça-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-12-15 15:17:02.622,2020-12-15,2020,Dezembro,15,15,Terça-feira,Tarde, JARDIM NOVO MUNDO, GOIANIA, Brazil
CAR,2020-12-15 17:25:50.244,2020-12-15,2020,Dezembro,15,17,Terça-feira,Tarde, AEROVIARIO, GOIANIA, Brazil
CAR,2020-12-15 07:53:39.146,2020-12-15,2020,Dezembro,15,7,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
